5635,b0715-abrB
5636,b0716-ybgO
5637,b0717-ybgP
5638,b0718-ybgQ
5639,b0719-ybgD
5640,b0720-gltA
5641,b0721-sdhC
5642,b0722-sdhD
5643,b0723-sdhA
5644,b0724-sdhB
5645,b0726-sucA
5646,b0727-sucB
5647,b0728-sucC
5648,b0729-sucD
5649,b0731-hrsA
5650,b0733-cydA
5651,b0734-cydB
5652,b0735-ybgE
5653,b0736-ybgC
5654,b0737-tolQ
5655,b0738-tolR
5656,b0739-tolA
5657,b0740-tolB
5658,b0741-pal
5659,b0742-ybgF
5660,b0752-zitB
5661,b0753-ybgS
5662,b0755-gpmA
5663,b0760-modF
5664,b0761-modE
5665,b0762-acrZ
5666,b0763-modA
5667,b0764-modB
5668,b0765-modC
5669,b0766-ybhA
5670,b0767-pgl
5671,b0768-ybhD
5672,b0769-ybhH
5673,b0770-ybhI
5674,b0771-ybhJ
5675,b0772-ybhC
5676,b0773-ybhB
5677,b0775-bioB
5678,b0779-uvrB
5679,b0780-ybhK
5680,b0786-ybhL
5681,b0787-ybhM
5682,b0788-ybhN
5683,b0789-clsB
5684,b0790-ybhP
5685,b0791-ybhQ
5686,b0792-ybhR
5687,b0793-ybhS
5688,b0794-ybhF
5689,b0795-ybhG
5690,b0796-ybiH
5691,b0797-rhlE
5692,b0798-ybiA
5693,b0799-dinG
5694,b0800-ybiB
5695,b0801-ybiC
5696,b0802-ybiJ
5697,b0803-ybiI
5698,b0804-ybiX
5699,b0805-fiu
5700,b0807-rlmF
5701,b0808-ybiO
5702,b0809-glnQ
5703,b0810-glnP
5704,b0811-glnH
5705,b0813-rhtA
5706,b0814-ompX
5707,b0815-opgE
5708,b0818-ybiR
5709,b0819-ybiS
5710,b0821-ybiU
5711,b0822-ybiV
5712,b0823-ybiW
5713,b0824-ybiY
5714,b0825-fsaA
5715,b0826-moeB
5716,b0827-moeA
5717,b0828-iaaA
5718,b0829-gsiA
5719,b0830-gsiB
5720,b0831-gsiC
5721,b0832-gsiD
5722,b0833-yliE
5723,b0834-yliF
5724,b0835-rimO
5725,b0836-bssR
5726,b0837-yliI
5727,b0838-gstB
5728,b0841-ybjG
5729,b0842-mdfA
5730,b0843-ybjH
5731,b0844-ybjI
5732,b0845-ybjJ
5733,b0847-ybjL
5734,b0848-ybjM
5735,b0849-grxA
5736,b0850-ybjC
5737,b0851-nfsA
5738,b0852-rimK
5739,b0853-ybjN
5740,b0854-potF
5741,b0855-potG
5742,b0856-potH
5743,b0857-potI
5744,b0858-ybjO
5745,b0859-rlmC
5746,b0860-artJ
5747,b0861-artM
5748,b0862-artQ
5749,b0863-artI
5750,b0864-artP
5751,b0865-ybjP
5752,b0866-ybjQ
5753,b0867-amiD
5754,b0868-ybjS
5755,b0869-ybjT
5756,b0870-ltaE
5757,b0871-poxB
5758,b0872-hcr
5759,b0873-hcp
5760,b0874-lysO
5761,b0875-aqpZ
5762,b0876-ybjD
5763,b0877-ybjX
5764,b0878-macA
5765,b0879-macB
5766,b0881-clpS
5767,b0882-clpA
5768,b0884-infA
5769,b0885-aat
5770,b0886-cydC
5771,b0887-cydD
5772,b0888-trxB
5773,b0889-lrp
5774,b0890-ftsK
5775,b0891-lolA
5776,b0892-rarA
5777,b0893-serS
5778,b0894-dmsA
5779,b0895-dmsB
5780,b0896-dmsC
5781,b0897-ycaC
5782,b0898-ycaD
5783,b0899-ycaM
5784,b0900-ycaN
5785,b0901-ycaK
5786,b0902-pflA
5787,b0903-pflB
5788,b0904-focA
5789,b0905-ycaO
5790,b0906-ycaP
5791,b0907-serC
5792,b0908-aroA
5793,b0909-ycaL
5794,b0910-cmk
5795,b0911-rpsA
5796,b0912-ihfB
5797,b0913-ycaI
5798,b0914-msbA
5799,b0915-lpxK
5800,b0916-ycaQ
5801,b0917-ycaR
5802,b0918-kdsB
5803,b0919-ycbJ
5804,b0920-elyC
5805,b0921-smtA
5806,b0922-mukF
5807,b0923-mukE
5808,b0924-mukB
5809,b0925-ycbB
5810,b0926-ycbK
5811,b0927-ycbL
5812,b0928-aspC
5813,b0930-asnS
5814,b0932-pepN
5815,b0938-elfA
5816,b0939-elfD
5817,b0940-elfC
5818,b0941-elfG
5819,b0942-ycbU
5820,b0943-ycbV
5821,b0944-ycbF
5822,b0945-pyrD
5823,b0946-zapC
5824,b0947-ycbX
5825,b0948-rlmL
5826,b0949-uup
5827,b0950-pqiA
5828,b0951-pqiB
5829,b0952-ymbA
5830,b0953-rmf
5831,b0955-ycbZ
5832,b0956-matP
5833,b0957-ompA
5834,b0959-sxy
5835,b0960-yccS
5836,b0961-yccF
5837,b0962-helD
5838,b0963-mgsA
5839,b0964-yccT
5840,b0965-yccU
5841,b0966-hspQ
5842,b0967-rlmI
5843,b0968-yccX
5844,b0969-tusE
5845,b0970-yccA
5846,b0972-hyaA
5847,b0973-hyaB
5848,b0974-hyaC
5849,b0975-hyaD
5850,b0976-hyaE
5851,b0977-hyaF
5852,b0978-appC
5853,b0979-appB
5854,b0980-appA
5855,b0981-etk
5856,b0982-etp
5857,b0983-gfcE
5858,b0984-gfcD
5859,b0985-gfcC
5860,b0986-gfcB
5861,b0987-gfcA
5862,b0989-cspH
5863,b0990-cspG
5864,b0991-ymcE
5865,b0992-yccM
5866,b0993-torS
5867,b0994-torT
5868,b0999-cbpM
5869,b1000-cbpA
5870,b1001-yccE
5871,b1002-agp
5872,b1003-yccJ
5873,b1004-wrbA
5874,b1006-rutG
5875,b1007-rutF
5876,b1008-rutE
5877,b1009-rutD
5878,b1010-rutC
5879,b1011-rutB
5880,b1012-rutA
5881,b1013-rutR
5882,b1018-efeO
5883,b1019-efeB
5884,b1020-phoH
5885,b1025-ycdT
5886,b1028-ymdE
5887,b1029-ycdU
5888,b1033-ghrA
5889,b1034-ycdX
5890,b1035-ycdY
5891,b1041-csgB
5892,b1042-csgA
5893,b1043-csgC
5894,b1044-ymdA
5895,b1045-ymdB
5896,b1046-clsC
5897,b1047-mdoC
5898,b1048-mdoG
5899,b1049-mdoH
5900,b1050-yceK
5901,b1051-msyB
5902,b1053-mdtG
5903,b1054-lpxL
5904,b1055-yceA
5905,b1056-yceI
5906,b1057-yceJ
5907,b1058-yceO
5908,b1059-solA
5909,b1060-bssS
5910,b1061-dinI
5911,b1062-pyrC
5912,b1063-yceB
5913,b1064-grxB
5914,b1065-mdtH
5915,b1066-rimJ
5916,b1067-yceH
5917,b1068-yceM
5918,b1069-murJ
5919,b1070-flgN
5920,b1071-flgM
5921,b1072-flgA
5922,b1073-flgB
5923,b1074-flgC
5924,b1075-flgD
5925,b1076-flgE
5926,b1077-flgF
5927,b1078-flgG
5928,b1079-flgH
5929,b1080-flgI
5930,b1081-flgJ
5931,b1082-flgK
5932,b1083-flgL
5933,b1084-rne
5934,b1085-yceQ
5935,b1086-rluC
5936,b1087-yceF
5937,b1088-yceD
5938,b1089-rpmF
5939,b1090-plsX
5940,b1091-fabH
5941,b1092-fabD
5942,b1093-fabG
5943,b1094-acpP
5944,b1095-fabF
5945,b1096-pabC
5946,b1097-yceG
5947,b1098-tmk
5948,b1099-holB
5949,b1100-ycfH
5950,b1102-fhuE
5951,b1103-hinT
5952,b1104-ycfL
5953,b1105-lpoB
5954,b1106-thiK
5955,b1107-nagZ
5956,b1108-ycfP
5957,b1109-ndh
5958,b1110-ycfJ
5959,b1113-ycfS
5960,b1114-mfd
5961,b1115-ycfT
5962,b1116-lolC
5963,b1117-lolD
5964,b1118-lolE
5965,b1119-nagK
5966,b1120-cobB
5967,b1121-ycfZ
5968,b1122-ymfA
5969,b1123-potD
5970,b1124-potC
5971,b1125-potB
5972,b1126-potA
5973,b1127-pepT
5974,b1128-roxA
5975,b1129-phoQ
5976,b1130-phoP
5977,b1131-purB
5978,b1132-hflD
5979,b1133-mnmA
5980,b1134-nudJ
5981,b1135-rluE
5982,b1136-icd
5983,b1137-ymfD
5984,b1138-ymfE
5985,b1139-lit
5986,b1140-intE
5987,b1141-xisE
5988,b1143-ymfI
5989,b1144-ymfJ
5990,b1145-cohE
5991,b1146-croE
5992,b1147-ymfL
5993,b1148-ymfM
5994,b1150-ymfR
5995,b1151-beeE
5996,b1152-jayE
5997,b1153-ymfQ
5998,b1154-stfP
5999,b1155-ymfS
6000,b1156-tfaE
6001,b1157-stfE
6002,b1158-pinE
6003,b1159-mcrA
6004,b1160-iraM
6005,b1161-ycgX
6006,b1168-ycgG
6007,b1171-ymgD
6008,b1172-ymgG
6009,b1174-minE
6010,b1175-minD
6011,b1176-minC
6012,b1177-ycgJ
6013,b1178-pliG
6014,b1179-ycgL
6015,b1180-ycgM
6016,b1181-ycgN
6017,b1183-umuD
6018,b1184-umuC
6019,b1185-dsbB
6020,b1186-nhaB
6021,b1187-fadR
6022,b1188-ycgB
6023,b1189-dadA
6024,b1190-dadX
6025,b1191-cvrA
6026,b1192-ldcA
6027,b1193-emtA
6028,b1194-ycgR
6029,b1195-ymgE
6030,b1196-ycgY
6031,b1197-treA
6032,b1202-ycgV
6033,b1203-ychF
6034,b1204-pth
6035,b1205-ychH
6036,b1206-dauA
6037,b1207-prs
6038,b1208-ispE
6039,b1209-lolB
6040,b1210-hemA
6041,b1211-prfA
6042,b1212-prmC
6043,b1213-sirB2
6044,b1214-sirB1
6045,b1215-kdsA
6046,b1216-chaA
6047,b1217-chaB
6048,b1218-chaC
6049,b1219-ychN
6050,b1220-ychO
6051,b1221-narL
6052,b1222-narX
6053,b1223-narK
6054,b1229-tpr
6055,b1232-purU
6056,b1233-ychJ
6057,b1234-rssA
6058,b1235-rssB
6059,b1236-galU
6060,b1238-tdk
6061,b1241-adhE
6062,b1242-ychE
6063,b1243-oppA
6064,b1244-oppB
6065,b1245-oppC
6066,b1246-oppD
6067,b1247-oppF
6068,b1248-yciU
6069,b1249-clsA
6070,b1250-kch
6071,b1251-yciI
6072,b1252-tonB
6073,b1253-yciA
6074,b1254-yciB
6075,b1255-yciC
6076,b1256-ompW
6077,b1266-yciV
6078,b1267-yciO
6079,b1268-yciQ
6080,b1269-rluB
6081,b1270-btuR
6082,b1271-yciK
6083,b1272-sohB
6084,b1273-yciN
6085,b1274-topA
6086,b1275-cysB
6087,b1276-acnA
6088,b1277-ribA
6089,b1278-pgpB
6090,b1279-lapA
6091,b1280-lapB
6092,b1281-pyrF
6093,b1282-yciH
6094,b1283-osmB
6095,b1284-yciT
6096,b1285-gmr
6097,b1286-rnb
6098,b1287-yciW
6099,b1288-fabI
6100,b1289-ycjD
6101,b1290-sapF
6102,b1291-sapD
6103,b1292-sapC
6104,b1293-sapB
6105,b1294-sapA
6106,b1295-ymjA
6107,b1309-ycjM
6108,b1310-ycjN
6109,b1311-ycjO
6110,b1312-ycjP
6111,b1313-ycjQ
6112,b1314-ycjR
6113,b1315-ycjS
6114,b1316-ycjT
6115,b1317-ycjU
6116,b1319-ompG
6117,b1320-ycjW
6118,b1321-ycjX
6119,b1322-ycjF
6120,b1324-tpx
6121,b1325-ycjG
6122,b1329-mppA
6123,b1330-ynaI
6124,b1332-ynaJ
6125,b1333-uspE
6126,b1334-fnr
6127,b1335-ogt
6128,b1336-abgT
6129,b1337-abgB
6130,b1338-abgA
6131,b1339-abgR
6132,b1340-smrA
6133,b1341-ydaM
6134,b1342-zntB
6135,b1343-dbpA
6140,b1344-ttcA
6141,b1345-intR
6142,b1346-ydaQ
6143,b1347-rcbA
6144,b1348-ralR
6145,b1349-recT
6146,b1350-recE
6147,b1351-racC
6148,b1352-kilR
6149,b1353-sieB
6150,b1355-ydaG
6151,b1356-racR
6152,b1357-ydaS
6153,b1358-ydaT
6154,b1359-ydaU
6155,b1360-ydaV
6156,b1361-ydaW
6157,b1362-rzpR
6158,b1363-trkG
6159,b1365-ynaK
6160,b1366-ydaY
6161,b1368-ynaA
6162,b1370-insH5
6163,b1372-stfR
6164,b1374-pinR
6165,b1375-ynaE
6166,b1376-uspF
6167,b1377-ompN
6168,b1378-ydbK
6169,b1379-hslJ
6170,b1380-ldhA
6171,b1381-ydbH
6172,b1382-ynbE
6173,b1383-ydbL
6174,b1392-paaE
6175,b1400-paaY
6176,b1406-ydbC
6177,b1407-ydbD
6178,b1408-ynbA
6179,b1409-ynbB
6180,b1410-ynbC
6181,b1411-ynbD
6182,b1412-azoR
6183,b1413-hrpA
6184,b1414-ydcF
6185,b1418-cybB
6186,b1419-ydcA
6187,b1420-mokB
6188,b1421-trg
6189,b1422-ydcI
6190,b1423-ydcJ
6191,b1424-mdoD
6192,b1426-ydcH
6193,b1427-rimL
6194,b1428-ydcK
6195,b1429-tehA
6196,b1430-tehB
6197,b1431-ydcL
6198,b1432-insQ
6199,b1433-ydcO
6200,b1434-sutR
6201,b1435-ydcP
6202,b1436-yncJ
6203,b1438-hicB
6204,b1439-ydcR
6205,b1440-ydcS
6206,b1441-ydcT
6207,b1442-ydcU
6208,b1443-ydcV
6209,b1444-prr
6210,b1445-ortT
6211,b1446-ydcY
6212,b1447-ydcZ
6213,b1448-mnaT
6214,b1449-curA
6215,b1451-yncD
6216,b1452-yncE
6217,b1453-ansP
6218,b1454-yncG
6219,b1455-yncH
6220,b1456-rhsE
6221,b1457-ydcD
6222,b1459-yncI
6223,b1461-pptA
6224,b1462-yddH
6225,b1463-nhoA
6226,b1464-yddE
6227,b1465-narV
6228,b1466-narW
6229,b1467-narY
6230,b1468-narZ
6231,b1469-narU
6232,b1471-yddK
6233,b1472-yddL
6234,b1473-yddG
6235,b1474-fdnG
6236,b1475-fdnH
6237,b1476-fdnI
6238,b1477-yddM
6239,b1478-adhP
6240,b1479-maeA
6241,b1480-sra
6242,b1481-bdm
6243,b1483-ddpF
6244,b1484-ddpD
6245,b1485-ddpC
6246,b1486-ddpB
6247,b1487-ddpA
6248,b1488-ddpX
6249,b1489-dosP
6250,b1490-dosC
6251,b1491-yddW
6252,b1494-pqqL
6253,b1495-yddB
6254,b1496-yddA
6255,b1497-ydeM
6256,b1498-ydeN
6257,b1501-ydeP
6258,b1502-ydeQ
6259,b1503-ydeR
6260,b1504-ydeS
6261,b1505-ydeT
6262,b1506-yneL
6263,b1520-yneE
6264,b1522-yneF
6265,b1523-yneG
6266,b1524-glsA2
6267,b1525-sad
6268,b1526-yneJ
6269,b1527-yneK
6270,b1528-sotB
6271,b1529-marC
6272,b1533-eamA
6273,b1534-ydeE
6274,b1535-ydeH
6275,b1537-ydeJ
6276,b1538-dcp
6277,b1539-ydfG
6278,b1540-rspR
6279,b1541-ydfZ
6280,b1542-ydfI
6281,b1547-stfQ
6282,b1549-ydfO
6283,b1550-gnsB
6284,b1551-ynfN
6285,b1553-rzpQ
6286,b1554-arrQ
6287,b1555-ydfR
6288,b1556-essQ
6289,b1557-cspB
6290,b1558-cspF
6291,b1559-quuQ
6292,b1560-ydfU
6293,b1561-rem
6294,b1565-ydfV
6295,b1566-flxA
6296,b1571-ydfA
6297,b1573-ydfC
6298,b1580-rspB
6299,b1581-rspA
6300,b1582-ynfA
6301,b1583-ynfB
6302,b1584-speG
6303,b1585-ynfC
6304,b1586-ynfD
6305,b1587-ynfE
6306,b1588-ynfF
6307,b1589-ynfG
6308,b1590-ynfH
6309,b1591-dmsD
6310,b1592-clcB
6311,b1595-ynfL
6312,b1596-ynfM
6313,b1598-ydgD
6314,b1599-mdtI
6315,b1600-mdtJ
6316,b1601-tqsA
6317,b1602-pntB
6318,b1603-pntA
6319,b1604-ydgH
6320,b1605-ydgI
6321,b1606-folM
6322,b1607-ydgC
6323,b1609-rstB
6324,b1610-tus
6325,b1612-fumA
6326,b1613-manA
6327,b1614-ydgA
6328,b1619-hdhA
6329,b1624-ydgJ
6330,b1625-cnu
6331,b1626-ydgK
6332,b1627-rsxA
6333,b1628-rsxB
6334,b1629-rsxC
6335,b1630-rsxD
6336,b1631-rsxG
6337,b1632-rsxE
6338,b1633-nth
6339,b1634-dtpA
6340,b1635-gstA
6341,b1636-pdxY
6342,b1637-tyrS
6343,b1638-pdxH
6344,b1639-mliC
6345,b1640-anmK
6346,b1641-slyB
6347,b1643-ydhI
6348,b1644-ydhJ
6349,b1645-ydhK
6350,b1646-sodC
6351,b1647-ydhF
6352,b1648-ydhL
6353,b1652-rnt
6354,b1653-lhr
6355,b1654-grxD
6356,b1655-mepH
6357,b1656-sodB
6358,b1657-ydhP
6359,b1658-purR
6360,b1659-ydhB
6361,b1660-ydhC
6362,b1661-cfa
6363,b1662-ribC
6364,b1663-mdtK
6365,b1664-ydhQ
6366,b1667-ydhR
6367,b1668-ydhS
6368,b1669-ydhT
6369,b1670-ydhU
6370,b1671-ydhX
6371,b1672-ydhW
6372,b1673-ydhV
6373,b1674-ydhY
6374,b1675-ydhZ
6375,b1676-pykF
6376,b1677-lpp
6377,b1678-ynhG
6378,b1679-sufE
6379,b1680-sufS
6380,b1681-sufD
6381,b1682-sufC
6382,b1683-sufB
6383,b1684-sufA
6384,b1685-ydiH
6385,b1686-menI
6386,b1687-ydiJ
6387,b1688-ydiK
6388,b1689-ydiL
6389,b1690-ydiM
6390,b1691-ydiN
6391,b1692-ydiB
6392,b1693-aroD
6393,b1694-ydiF
6394,b1695-ydiO
6395,b1696-ydiP
6396,b1697-ydiQ
6397,b1698-ydiR
6398,b1699-ydiS
6399,b1700-ydiT
6400,b1701-fadK
6401,b1702-ppsA
6402,b1703-ppsR
6403,b1705-ydiE
6404,b1706-ydiU
6405,b1708-nlpC
6406,b1709-btuD
6407,b1710-btuE
6408,b1711-btuC
6409,b1712-ihfA
6410,b1713-pheT
6411,b1714-pheS
6412,b1715-pheM
6413,b1716-rplT
6414,b1717-rpmI
6415,b1718-infC
6416,b1719-thrS
6417,b1722-ydiY
6418,b1723-pfkB
6419,b1724-ydiZ
6420,b1725-yniA
6421,b1726-yniB
6422,b1727-yniC
6423,b1728-ydjM
6424,b1729-ydjN
6425,b1730-ydjO
6426,b1731-cedA
6427,b1732-katE
6428,b1739-osmE
6429,b1740-nadE
6430,b1741-cho
6431,b1742-ves
6432,b1744-astE
6433,b1745-astB
6434,b1746-astD
6435,b1747-astA
6436,b1748-astC
6437,b1749-xthA
6438,b1750-ydjX
6439,b1751-ydjY
6440,b1752-ydjZ
6441,b1753-ynjA
6442,b1754-ynjB
6443,b1755-ynjC
6444,b1756-ynjD
6445,b1757-ynjE
6446,b1758-ynjF
6447,b1759-nudG
6448,b1760-ynjH
6449,b1761-gdhA
6450,b1762-ynjI
6451,b1763-topB
6452,b1764-selD
6453,b1765-ydjA
6454,b1766-sppA
6455,b1767-ansA
6456,b1768-pncA
6457,b1769-ydjE
6458,b1770-ydjF
6459,b1771-ydjG
6460,b1772-ydjH
6461,b1773-ydjI
6462,b1774-ydjJ
6463,b1775-ydjK
6464,b1776-ydjL
6465,b1777-yeaC
6466,b1778-msrB
6467,b1779-gapA
6468,b1780-yeaD
6469,b1781-yeaE
6470,b1782-mipA
6471,b1783-yeaG
6472,b1784-yeaH
6473,b1785-yeaI
6474,b1786-yeaJ
6475,b1787-yeaK
6476,b1788-yoaI
6477,b1789-yeaL
6478,b1790-nimR
6479,b1791-nimT
6480,b1792-yeaO
6481,b1793-yoaF
6482,b1794-yeaP
6483,b1795-yeaQ
6484,b1796-yoaG
6485,b1797-yeaR
6486,b1798-leuE
6487,b1799-dmlR
6488,b1800-dmlA
6489,b1801-yeaV
6490,b1802-yeaW
6491,b1803-yeaX
6492,b1804-rnd
6493,b1805-fadD
6494,b1806-yeaY
6495,b1807-tsaB
6496,b1808-yoaA
6497,b1809-yoaB
6498,b1810-yoaC
6499,b1811-yoaH
6500,b1812-pabB
6501,b1813-nudL
6502,b1814-sdaA
6503,b1815-adrB
6504,b1816-yoaE
6505,b1820-yobD
6506,b1822-rlmA
6507,b1823-cspC
6508,b1824-yobF
6509,b1825-yebO
6510,b1826-mgrB
6511,b1828-yebQ
6512,b1829-htpX
6513,b1830-prc
6514,b1831-proQ
6515,b1832-msrC
6516,b1833-yebS
6517,b1834-yebT
6518,b1835-rsmF
6519,b1836-yebV
6520,b1837-yebW
6521,b1838-pphA
6522,b1839-yebY
6523,b1840-yebZ
6524,b1841-yobA
6525,b1842-holE
6526,b1843-yobB
6527,b1844-exoX
6528,b1845-ptrB
6529,b1846-yebE
6530,b1847-yebF
6531,b1848-yebG
6532,b1849-purT
6533,b1852-zwf
6534,b1853-hexR
6535,b1854-pykA
6536,b1855-lpxM
6537,b1856-mepM
6538,b1860-ruvB
6539,b1861-ruvA
6540,b1862-yebB
6541,b1863-ruvC
6542,b1864-yebC
6543,b1865-nudB
6544,b1866-aspS
6545,b1867-yecD
6546,b1868-yecE
6547,b1869-yecN
6548,b1870-cmoA
6549,b1871-cmoB
6550,b1872-torZ
6551,b1873-torY
6552,b1874-cutC
6553,b1875-yecM
6554,b1876-argS
6555,b1877-yecT
6556,b1878-flhE
6557,b1879-flhA
6558,b1880-flhB
6559,b1881-cheZ
6560,b1882-cheY
6561,b1883-cheB
6562,b1884-cheR
6563,b1885-tap
6564,b1886-tar
6565,b1887-cheW
6566,b1888-cheA
6567,b1889-motB
6568,b1890-motA
6569,b1895-uspC
6570,b1896-otsA
6571,b1897-otsB
6572,b1900-araG
6573,b1901-araF
6574,b1902-ftnB
6575,b1904-yecR
6576,b1905-ftnA
6577,b1906-yecH
6578,b1908-yecA
6579,b1912-pgsA
6580,b1913-uvrC
6581,b1914-uvrY
6582,b1915-yecF
6583,b1917-yecC
6584,b1918-yecS
6585,b1919-dcyD
6586,b1924-fliD
6587,b1925-fliS
6588,b1926-fliT
6589,b1927-amyA
6590,b1928-yedD
6591,b1929-yedE
6592,b1930-yedF
6593,b1931-yedK
6594,b1932-yedL
6595,b1936-intG
6596,b1937-fliE
6597,b1938-fliF
6598,b1939-fliG
6599,b1940-fliH
6600,b1941-fliI
6601,b1942-fliJ
6602,b1943-fliK
6603,b1944-fliL
6604,b1945-fliM
6605,b1946-fliN
6606,b1947-fliO
6607,b1948-fliP
6608,b1949-fliQ
6609,b1950-fliR
6610,b1951-rcsA
6611,b1952-dsrB
6612,b1953-yodD
6613,b1955-yedP
6614,b1956-yedQ
6615,b1957-yodC
6616,b1958-yedI
6617,b1959-yedA
6618,b1960-vsr
6619,b1961-dcm
6620,b1962-yedJ
6621,b1963-yedR
6622,b1967-hchA
6623,b1968-yedV
6624,b1969-yedW
6625,b1970-hiuH
6626,b1971-yedY
6627,b1972-yedZ
6628,b1974-yodB
6629,b1976-mtfA
6630,b1978-yeeJ
6631,b1981-shiA
6632,b1982-amn
6633,b1983-yeeN
6634,b1985-yeeO
6635,b1988-nac
6636,b1990-erfK
6637,b1991-cobT
6638,b1992-cobS
6639,b1993-cobU
6640,b1999-yeeP
6641,b2000-flu
6642,b2001-yeeR
6643,b2002-yeeS
6644,b2003-yeeT
6645,b2004-cbeA
6646,b2005-cbtA
6647,b2006-yeeW
6648,b2007-yeeX
6649,b2008-yeeA
6650,b2009-sbmC
6651,b2010-dacD
6652,b2011-sbcB
6653,b2012-yeeD
6654,b2013-yeeE
6655,b2014-plaP
6656,b2015-yeeY
6657,b2016-yeeZ
6658,b2018-hisL
6659,b2019-hisG
6660,b2020-hisD
6661,b2021-hisC
6662,b2022-hisB
6663,b2023-hisH
6664,b2024-hisA
6665,b2025-hisF
6666,b2026-hisI
6667,b2027-wzzB
6668,b2028-ugd
6669,b2029-gnd
6670,b2032-wbbK
6671,b2033-wbbJ
6672,b2034-wbbI
6673,b2035-rfc
6674,b2036-glf
6675,b2037-rfbX
6676,b2038-rfbC
6677,b2039-rfbA
6678,b2040-rfbD
6679,b2041-rfbB
6680,b2042-galF
6681,b2043-wcaM
6682,b2044-wcaL
6683,b2045-wcaK
6684,b2046-wzxC
6685,b2047-wcaJ
6686,b2048-manB
6687,b2049-manC
6688,b2050-wcaI
6689,b2051-gmm
6690,b2052-fcl
6691,b2053-gmd
6692,b2054-wcaF
6693,b2055-wcaE
6694,b2056-wcaD
6695,b2057-wcaC
6696,b2058-wcaB
6697,b2059-wcaA
6698,b2060-wzc
6699,b2061-wzb
6700,b2062-wza
6701,b2063-yegH
6702,b2064-asmA
6703,b2065-dcd
6704,b2066-udk
6705,b2067-yegE
6706,b2069-yegD
6707,b2070-yegI
6708,b2071-yegJ
6709,b2072-yegK
6710,b2073-yegL
6711,b2080-yegP
6712,b2081-yegQ
6713,b2082-ogrK
6714,b2083-yegZ
6715,b2085-yegR
6716,b2086-yegS
6717,b2097-fbaB
6718,b2098-yegT
6719,b2099-yegU
6720,b2100-yegV
6721,b2101-yegW
6722,b2102-yegX
6723,b2103-thiD
6724,b2104-thiM
6725,b2108-yehA
6726,b2109-yehB
6727,b2110-yehC
6728,b2111-yehD
6729,b2112-yehE
6730,b2113-mrp
6731,b2114-metG
6732,b2118-yehI
6733,b2119-yehL
6734,b2120-yehM
6735,b2121-yehP
6736,b2122-yehQ
6737,b2123-yehR
6738,b2124-yehS
6739,b2126-yehU
6740,b2128-yehW
6741,b2129-yehX
6742,b2130-yehY
6743,b2131-osmF
6744,b2132-bglX
6745,b2133-dld
6746,b2134-pbpG
6747,b2135-yohC
6748,b2136-yohD
6749,b2137-yohF
6750,b2139-mdtQ
6751,b2140-dusC
6752,b2141-yohJ
6753,b2142-yohK
6754,b2144-sanA
6755,b2145-yeiS
6756,b2146-preT
6757,b2147-preA
6758,b2154-yeiG
6759,b2155-cirA
6760,b2156-lysP
6761,b2157-yeiE
6762,b2158-yeiH
6763,b2159-nfo
6764,b2160-yeiI
6765,b2161-nupX
6766,b2162-rihB
6767,b2164-psuT
6768,b2165-psuG
6769,b2166-psuK
6770,b2167-fruA
6771,b2168-fruK
6772,b2169-fruB
6773,b2170-setB
6774,b2171-yeiP
6775,b2172-yeiQ
6776,b2173-yeiR
6777,b2174-lpxT
6778,b2175-mepS
6779,b2176-rtn
6780,b2177-yejA
6781,b2178-yejB
6782,b2179-yejE
6783,b2180-yejF
6784,b2181-yejG
6785,b2182-bcr
6786,b2183-rsuA
6787,b2184-yejH
6788,b2185-rplY
6789,b2186-yejK
6790,b2187-yejL
6791,b2188-yejM
6792,b2190-yejO
6793,b2193-narP
6794,b2194-ccmH
6795,b2195-dsbE
6796,b2196-ccmF
6797,b2197-ccmE
6798,b2198-ccmD
6799,b2199-ccmC
6800,b2200-ccmB
6801,b2201-ccmA
6802,b2202-napC
6803,b2203-napB
6804,b2204-napH
6805,b2205-napG
6806,b2206-napA
6807,b2207-napD
6808,b2208-napF
6809,b2209-eco
6810,b2210-mqo
6811,b2211-yojI
6812,b2214-apbE
6813,b2216-rcsD
6814,b2218-rcsC
6815,b2219-atoS
6816,b2225-yfaP
6817,b2226-yfaQ
6818,b2229-yfaT
6819,b2230-yfaA
6820,b2232-ubiG
6821,b2233-yfaL
6822,b2237-inaA
6823,b2238-yfaH
6824,b2244-yfaD
6825,b2245-rhmA
6826,b2246-rhmT
6827,b2247-rhmD
6828,b2248-rhmR
6829,b2249-yfaY
6830,b2250-yfaZ
6831,b2251-nudI
6832,b2252-ais
6833,b2253-arnB
6834,b2254-arnC
6835,b2255-arnA
6836,b2256-arnD
6837,b2257-arnT
6838,b2258-arnF
6839,b2259-pmrD
6840,b2260-menE
6841,b2261-menC
6842,b2262-menB
6843,b2263-menH
6844,b2264-menD
6845,b2265-menF
6846,b2266-elaB
6847,b2267-elaA
6848,b2268-rbn
6849,b2269-elaD
6850,b2270-yfbK
6851,b2271-yfbL
6852,b2272-yfbM
6853,b2273-yfbN
6854,b2274-yfbO
6855,b2275-yfbP
6856,b2276-nuoN
6857,b2277-nuoM
6858,b2278-nuoL
6859,b2279-nuoK
6860,b2280-nuoJ
6861,b2281-nuoI
6862,b2282-nuoH
6863,b2283-nuoG
6864,b2284-nuoF
6865,b2285-nuoE
6866,b2286-nuoC
6867,b2287-nuoB
